repo,file,line,receiver_type,method,kind,containing_type,coverage_status,hits
garnet,libs/cluster/Server/ClusterManagerWorkerState.cs,191,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/ClusterManagerWorkerState.cs,197,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/ClusterManagerWorkerState.cs,206,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/ClusterUtils.cs,110,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/PrimaryFailoverSession.cs,25,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/PrimaryFailoverSession.cs,46,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/PrimaryFailoverSession.cs,69,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/PrimaryFailoverSession.cs,100,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/PrimaryFailoverSession.cs,127,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,52,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,77,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,96,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,106,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,130,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,139,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,151,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,185,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,205,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,211,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,226,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,263,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,276,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,330,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,344,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,349,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetClusterConnectionStore.cs,87,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetClusterConnectionStore.cs,249,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,115,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,193,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,198,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,252,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,290,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,119,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,175,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,193,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,208,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,276,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,306,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,330,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,364,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,374,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,403,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,412,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,460,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,465,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,509,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Gossip/Gossip.cs,514,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateOperation.cs,246,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateOperation.cs,257,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateOperation.cs,266,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateOperation.cs,326,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSession.cs,206,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSession.cs,215,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSession.cs,267,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,94,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,105,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,150,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,174,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,183,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,52,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,59,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,68,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,116,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,128,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,164,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionKeys.cs,217,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,62,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,83,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,93,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,102,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,117,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,168,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,196,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,210,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,234,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,245,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,255,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionTaskStore.cs,48,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionTaskStore.cs,126,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionTaskStore.cs,139,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionTaskStore.cs,177,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrateSessionTaskStore.cs,211,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,37,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,45,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,50,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,55,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,61,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,77,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,116,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,144,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,154,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,170,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,180,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,197,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,206,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationDriver.cs,221,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationManager.cs,48,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationManager.cs,49,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
garnet,libs/cluster/Server/Migration/MigrationManager.cs,50,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
